"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"RBLBANK","EQ","25-Aug-2022","121.75","122.00","132.75","119.20","128.40","128.00","128.03","12,84,53,571","16,44,60,53,802.30","3,31,881","1,58,09,879","12.31"
"RBLBANK","EQ","26-Aug-2022","128.00","130.00","133.70","119.10","124.40","124.45","124.28","10,23,41,873","12,71,87,86,303.35","2,37,924","1,05,32,867","10.29"
"RBLBANK","EQ","29-Aug-2022","124.45","117.10","125.45","117.10","121.50","122.65","122.03","4,37,49,036","5,33,85,00,058.30","1,12,417","47,26,627","10.80"
"RBLBANK","EQ","30-Aug-2022","122.65","123.95","125.00","121.45","122.50","122.30","122.74","2,77,07,108","3,40,08,94,357.70","68,486","41,23,416","14.88"
"RBLBANK","EQ","01-Sep-2022","122.30","122.50","124.85","119.70","122.05","122.15","121.78","2,27,21,202","2,76,70,46,922.40","65,517","20,76,443","9.14"
"RBLBANK","EQ","02-Sep-2022","122.15","123.45","124.30","120.90","121.80","121.90","122.56","1,61,46,807","1,97,89,44,985.40","48,140","18,98,470","11.76"
"RBLBANK","EQ","05-Sep-2022","121.90","122.85","125.70","122.20","124.20","124.05","124.18","1,55,63,768","1,93,27,00,884.55","46,260","35,24,404","22.64"
"RBLBANK","EQ","06-Sep-2022","124.05","124.90","125.00","121.10","123.00","122.65","122.71","1,57,94,400","1,93,80,52,678.75","44,553","21,36,086","13.52"
"RBLBANK","EQ","07-Sep-2022","122.65","122.25","123.90","121.10","122.40","122.95","122.92","99,24,339","1,21,99,28,204.60","30,713","14,59,596","14.71"
"RBLBANK","EQ","08-Sep-2022","122.95","124.35","128.50","123.00","124.35","124.50","125.44","2,44,98,545","3,07,32,15,375.60","66,975","35,45,755","14.47"
"RBLBANK","EQ","09-Sep-2022","124.50","125.35","129.60","124.50","128.25","128.60","127.36","2,72,20,450","3,46,68,46,917.05","70,731","59,07,465","21.70"
"RBLBANK","EQ","12-Sep-2022","128.60","128.25","129.70","127.45","127.90","127.95","128.57","1,28,63,957","1,65,38,72,725.20","41,742","23,18,793","18.03"
"RBLBANK","EQ","13-Sep-2022","127.95","128.50","131.00","127.25","129.00","128.95","129.15","1,44,57,656","1,86,71,92,555.90","46,770","24,76,279","17.13"
"RBLBANK","EQ","14-Sep-2022","128.95","126.00","133.90","125.55","132.30","133.25","130.74","3,10,07,088","4,05,37,80,908.85","90,716","50,46,518","16.28"
"RBLBANK","EQ","15-Sep-2022","133.25","133.40","134.50","128.90","129.60","130.65","131.97","1,61,50,727","2,13,13,48,581.60","51,696","48,67,410","30.14"
"RBLBANK","EQ","16-Sep-2022","130.65","130.60","130.75","123.00","124.60","124.35","126.55","1,33,45,314","1,68,88,73,395.45","46,531","32,01,864","23.99"
"RBLBANK","EQ","19-Sep-2022","124.35","125.00","126.65","124.00","124.40","124.50","125.38","71,26,024","89,34,28,865.35","27,864","12,36,913","17.36"
"RBLBANK","EQ","20-Sep-2022","124.50","126.00","129.45","126.00","127.35","127.65","127.96","98,83,892","1,26,47,71,585.10","35,867","25,03,236","25.33"
"RBLBANK","EQ","21-Sep-2022","127.65","127.80","128.60","124.75","127.00","127.35","126.89","77,55,374","98,41,17,079.25","28,796","15,33,656","19.78"
"RBLBANK","EQ","22-Sep-2022","127.35","126.70","129.00","125.00","128.20","127.60","126.74","98,73,525","1,25,13,22,473.60","34,618","34,31,906","34.76"
"RBLBANK","EQ","23-Sep-2022","127.60","128.50","128.80","122.15","122.50","123.00","125.08","95,41,232","1,19,34,02,694.85","34,234","24,72,649","25.92"
"RBLBANK","EQ","26-Sep-2022","123.00","121.90","121.90","112.00","112.15","112.55","114.51","2,50,00,960","2,86,29,28,869.70","75,231","42,73,692","17.09"
"RBLBANK","EQ","27-Sep-2022","112.55","114.00","115.90","111.55","113.20","112.30","113.59","1,75,35,280","1,99,18,75,457.95","49,367","30,53,704","17.41"
"RBLBANK","EQ","28-Sep-2022","112.30","111.25","113.40","108.40","111.10","111.45","111.26","1,68,79,729","1,87,79,92,539.65","54,392","22,15,213","13.12"
"RBLBANK","EQ","29-Sep-2022","111.45","113.40","115.80","108.85","110.70","109.85","111.51","1,89,27,594","2,11,06,28,537.75","55,578","32,67,216","17.26"
"RBLBANK","EQ","30-Sep-2022","109.85","110.40","114.60","109.35","113.95","113.75","112.48","1,37,01,811","1,54,11,70,509.90","39,504","18,80,618","13.73"
"RBLBANK","BL","03-Oct-2022","212.20","113.75","113.75","113.75","113.75","113.75","113.75","12,07,094","13,73,06,942.50","1","-","-"
"RBLBANK","EQ","03-Oct-2022","113.75","112.75","115.50","110.45","111.45","111.05","113.08","1,03,63,576","1,17,18,81,095.20","33,677","11,68,328","11.27"
"RBLBANK","EQ","04-Oct-2022","111.05","114.80","118.40","113.20","117.45","117.75","115.89","1,55,29,994","1,79,97,74,575.40","45,642","27,85,934","17.94"
"RBLBANK","EQ","06-Oct-2022","117.75","119.25","123.75","118.10","121.00","121.15","121.68","2,46,42,639","2,99,84,47,194.20","55,794","28,85,046","11.71"
"RBLBANK","EQ","07-Oct-2022","121.15","120.75","123.10","118.90","123.00","122.60","120.79","98,74,920","1,19,28,35,856.10","30,311","14,54,986","14.73"
